delivery_person_id,delivery_person_age,delivery_person_ratings,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,temperature,humidity,distance_km,target,type_of_order_buffet,type_of_order_drinks,type_of_order_meal,type_of_order_snack,type_of_vehicle_electric_scooter,type_of_vehicle_motorcycle,type_of_vehicle_scooter,traffic_level_high,traffic_level_low,traffic_level_moderate,traffic_level_very_high,traffic_level_very_low,weather_description_broken_clouds,weather_description_clear_sky,weather_description_few_clouds,weather_description_fog,weather_description_haze,weather_description_mist,weather_description_moderate_rain,weather_description_overcast_clouds,weather_description_scattered_clouds,weather_description_smoke
493,27,4.8,22.695207,75.866059,22.805207,75.976059,17.18,53.0,24.91,57.25,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
759,39,4.6,22.569358,88.433452,22.699358,88.563452,22.99,83.0,30.9,101.89,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
518,37,4.9,22.725835,75.887648,22.855835,76.017648,17.29,53.0,27.38,81.22,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
243,24,4.9,13.058616,80.264151,13.148616,80.354151,26.42,87.0,17.05,94.86,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
42,20,3.1,25.454648,81.834502,25.594648,81.974502,21.74,56.0,28.06,58.95,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
876,21,4.6,19.103249,72.846749,19.213249,72.956749,26.86,44.0,26.9,106.89,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
947,25,4.1,18.554382,73.798206,18.644382,73.888206,19.12,65.0,21.42,53.35,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
905,29,4.6,12.297954,76.665169,12.387954,76.755169,18.26,82.0,21.05,79.39,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
431,21,4.7,17.428294,78.404423,17.558294,78.534423,21.05,65.0,32.22,89.14,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
829,23,4.3,1.922384,72.841347,1.930384,72.921347,26.21,48.0,21.47,48.4,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
443,31,4.8,17.411028,78.329645,17.541028,78.459645,21.2,65.0,53.49,60.75,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1089,38,4.5,21.160437,72.774209,21.270437,72.884209,22.88,43.0,24.59,48.0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
809,27,4.0,30.893384,75.821202,31.033384,75.961202,18.55,58.0,43.47,98.28,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
843,20,3.5,19.065838,72.832658,19.175838,72.942658,26.86,44.0,26.66,118.11,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
605,36,5.0,26.913726,7.575282,27.043726,7.588282,19.8,46.0,26.65,59.95,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
526,24,4.8,22.745049,75.892471,22.855049,76.002471,17.29,53.0,23.69,77.03,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
973,37,4.0,1.856245,73.916619,1.864245,73.996619,19.28,65.0,23.24,54.1,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
856,29,4.6,19.178321,72.834715,19.308321,72.964715,27.04,48.0,42.6,154.64,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
72,38,3.6,2.545235,81.841889,2.556235,81.951889,21.85,55.0,31.86,99.31,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
916,22,4.5,12.310972,76.659264,12.390972,76.739264,18.33,82.0,18.38,85.86,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
465,25,4.8,17.429585,78.392621,17.519585,78.482621,21.23,64.0,21.64,97.61,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1094,39,4.9,21.149569,72.772697,21.239569,72.862697,22.97,43.0,20.14,56.8,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
465,30,5.0,17.429585,78.392621,17.519585,78.482621,21.23,64.0,21.64,97.61,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
975,31,4.8,18.516216,73.842527,18.626216,73.952527,19.29,65.0,19.84,77.19,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
326,30,4.3,11.003681,76.975525,11.133681,77.105525,25.18,73.0,24.96,56.25,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
250,24,4.8,13.022394,80.242439,13.132394,80.352439,26.43,87.0,22.95,67.95,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
473,39,4.9,1.745971,78.368855,1.753971,78.448855,21.14,65.0,22.49,53.1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
262,29,4.8,13.027018,80.254791,13.097018,80.324791,26.47,87.0,18.65,98.03,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
254,30,4.3,13.044694,8.026147,13.174694,8.039147,26.41,73.0,28.49,117.94,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
481,24,4.6,17.450851,78.379347,17.560851,78.489347,21.13,65.0,25.72,50.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
877,27,4.9,19.103249,72.846749,19.233249,72.976749,26.86,44.0,29.4,107.06,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
274,28,4.7,13.045479,8.023311,13.155479,8.034311,26.4,87.0,24.59,114.72,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
841,31,4.9,19.091458,72.827808,19.221458,72.957808,26.78,44.0,33.01,77.4,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
988,34,4.7,18.593481,73.785901,18.723481,73.915901,18.78,65.0,29.35,60.9,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
840,23,4.8,19.091458,72.827808,19.161458,72.897808,26.26,44.0,18.18,101.94,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
526,23,4.6,22.745049,75.892471,22.855049,76.002471,17.29,53.0,23.69,80.19,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
280,25,4.8,12.986047,80.218114,13.096047,80.328114,26.47,87.0,29.01,73.2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
305,37,3.8,11.021278,76.995017,11.151278,77.125017,25.27,73.0,32.94,61.25,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
114,39,4.1,19.875016,75.322405,20.005016,75.452405,17.08,82.0,29.84,78.05,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
743,33,4.9,22.551084,88.354127,22.661084,88.464127,22.99,83.0,24.14,89.97,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
85,39,4.9,19.876219,75.346017,19.946219,75.416017,17.57,82.0,17.67,89.56,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
591,34,4.7,2.688842,75.800689,2.702842,75.940689,19.97,47.0,25.12,83.61,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
165,24,4.0,12.935662,7.761413,13.065662,7.774413,19.22,93.0,29.36,112.81,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
244,31,4.1,13.054347,80.257221,13.164347,80.367221,26.41,92.0,25.91,112.56,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
749,20,4.7,22.552996,8.835231,22.662996,8.846231,22.99,83.0,29.85,111.36,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1081,39,4.1,21.170096,72.789122,21.300096,72.919122,22.81,43.0,24.93,55.55,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
755,24,4.6,22.539129,88.365507,22.649129,88.475507,23.02,83.0,23.97,53.2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
853,36,4.8,19.207222,72.972281,19.337222,73.102281,26.94,50.0,24.73,89.61,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
344,21,4.7,10.994136,76.963303,11.124136,77.093303,25.1,73.0,24.39,58.5,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
113,30,4.8,19.875016,75.322405,19.985016,75.432405,16.61,82.0,27.54,121.39,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
437,29,4.6,1.741233,78.449654,1.754233,78.579654,21.2,65.0,27.73,114.28,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
822,29,4.8,1.912663,72.829976,1.923663,72.939976,26.36,44.0,30.61,140.78,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
967,32,4.0,18.533811,73.899315,18.613811,73.979315,19.26,65.0,19.65,55.95,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
153,31,4.5,12.906229,77.596791,12.986229,77.676791,19.6,92.0,17.49,87.28,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
805,21,4.6,30.895817,75.813112,31.025817,75.943112,18.58,58.0,40.94,58.55,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
518,39,4.7,22.725835,75.887648,22.855835,76.017648,17.29,53.0,27.38,83.53,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
153,21,4.9,12.906229,77.596791,12.986229,77.676791,19.6,92.0,17.49,98.94,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
536,23,4.2,22.744648,75.894377,22.874648,76.024377,17.24,53.0,31.62,59.95,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
841,37,4.6,19.091458,72.827808,19.171458,72.907808,26.59,44.0,22.07,115.97,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
515,23,4.6,22.725748,75.898497,22.855747,76.028497,17.3,54.0,30.35,96.06,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
164,29,4.6,12.935662,7.761413,13.045662,7.772413,19.45,93.0,26.52,93.11,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
585,23,4.7,26.902908,75.792934,27.042908,75.932934,19.83,47.0,29.61,84.64,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
307,26,4.4,1.096185,76.971082,1.107185,77.081082,25.02,73.0,23.03,49.4,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
275,25,4.5,13.045479,8.023311,13.175479,8.036311,26.4,92.0,27.98,77.9,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
488,29,4.6,17.483216,78.552111,17.613216,78.682111,18.9,68.0,29.02,81.78,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
264,20,4.7,13.027018,80.254791,13.117018,80.344791,26.44,87.0,20.49,64.1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
844,34,4.8,19.065838,72.832658,19.195838,72.962658,26.9,44.0,28.96,99.47,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
360,20,4.1,30.362686,7.806889,30.472686,7.817889,8.2,80.0,33.79,80.6,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
530,21,4.6,22.761593,75.886362,22.891593,76.016362,17.22,53.0,27.03,100.36,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
226,29,4.9,13.066762,80.251865,13.176762,80.361865,26.4,92.0,26.31,106.94,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
257,35,4.9,13.064181,80.236442,13.144181,80.316442,26.4,88.0,21.6,103.86,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
831,28,4.8,19.254567,72.848923,19.364567,72.958923,26.06,49.0,35.56,92.35,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
247,20,4.8,13.081878,80.248519,13.191878,80.358519,26.38,92.0,25.39,113.06,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
611,22,5.0,2.647775,80.351569,2.660775,80.481569,19.98,56.0,27.08,58.9,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
271,28,4.7,13.049645,80.242268,13.119645,80.312268,26.43,88.0,18.22,91.97,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1078,37,4.7,21.183434,72.814492,21.313434,72.944492,22.75,43.0,30.26,95.39,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
781,25,4.5,30.895204,75.822103,31.025204,75.952103,18.54,58.0,43.08,101.97,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
71,23,4.9,25.450377,81.834236,25.590377,81.974236,21.74,56.0,26.51,83.89,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
828,29,4.6,1.922384,72.841347,1.933384,72.951347,26.86,48.0,35.71,145.03,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
570,24,4.6,26.911927,75.797282,27.051927,75.937282,19.94,47.0,28.26,83.61,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1060,33,4.6,21.175104,72.804342,21.305104,72.934342,22.76,43.0,27.93,104.11,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
263,21,4.9,13.027018,80.254791,13.107018,80.334791,26.45,87.0,20.12,62.8,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
164,36,4.9,12.935662,7.761413,13.045662,7.772413,19.45,93.0,26.52,87.47,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
307,21,4.6,1.096185,76.971082,1.107185,77.081082,25.02,73.0,23.03,82.36,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
234,22,4.3,13.086438,80.220672,13.176438,80.310672,26.34,87.0,25.0,98.06,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
949,30,4.6,1.851421,73.838429,1.864421,73.968429,19.29,65.0,23.65,63.35,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
868,21,4.5,19.121999,72.908493,19.251999,73.038493,26.99,48.0,25.54,94.47,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
439,27,4.8,17.422819,78.449578,17.532819,78.559578,21.1,65.0,28.13,109.28,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
606,28,5.0,26.913726,7.575282,27.003726,75.842821,19.56,45.0,20.22,51.2,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
458,20,4.9,17.431668,78.408321,17.561668,78.538321,21.12,65.0,32.56,57.8,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1093,27,4.5,21.149569,72.772697,21.279569,72.902697,22.85,43.0,25.39,48.1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
871,29,4.6,0.191093,72.825451,0.191893,72.905451,25.5,44.0,24.82,117.86,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
790,27,4.7,30.893081,75.821495,31.023081,75.951495,18.53,58.0,43.73,58.55,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
717,25,4.9,22.514585,8.839331,22.624585,8.850331,23.02,83.0,25.57,57.5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
980,38,4.9,18.636215,73.751081,18.726215,73.841081,18.86,65.0,22.96,88.81,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
958,34,5.0,18.546947,73.900626,18.676947,74.030626,19.48,65.0,29.08,96.06,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
51,30,4.6,25.457687,81.835585,25.597687,81.975585,21.74,56.0,27.62,109.61,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
465,20,4.8,17.429585,78.392621,17.519585,78.482621,21.23,64.0,22.36,49.65,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
245,26,4.5,13.054347,80.257221,13.184347,80.387221,26.4,73.0,28.99,115.39,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
472,23,4.8,1.745971,78.368855,1.756971,78.478855,21.08,65.0,25.63,54.55,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
913,34,4.7,12.284747,76.625861,12.364747,76.705861,18.3,81.0,18.25,85.28,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
253,25,4.7,13.044694,8.026147,13.154694,8.037147,26.42,87.0,21.39,60.85,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
820,20,4.8,19.003517,7.282765,19.133517,7.295765,27.03,44.0,27.15,111.89,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
474,37,4.8,1.745971,78.368855,1.754971,78.458855,21.12,65.0,21.49,56.5,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
969,29,4.6,18.520016,73.830547,18.630016,73.940547,19.14,65.0,20.33,57.15,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
609,32,4.4,26.956431,75.776649,27.096431,75.916649,19.07,47.0,34.12,70.5,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
465,28,4.6,17.429585,78.392621,17.519585,78.482621,21.23,64.0,22.36,58.65,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
358,28,4.6,30.361281,78.068022,30.491281,78.198022,12.01,81.0,54.78,140.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
963,32,4.4,18.536562,73.896485,18.646562,74.006485,19.23,65.0,27.49,50.55,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
260,24,4.6,12.972793,80.249982,13.102793,80.379982,26.48,87.0,30.52,77.45,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
639,30,4.8,26.481547,80.299775,26.621547,80.439775,20.03,56.0,30.72,121.03,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
479,37,3.7,17.451976,78.385883,17.581976,78.515883,21.05,65.0,35.51,113.36,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
251,26,3.4,13.022394,80.242439,13.102394,80.322439,26.47,87.0,20.7,97.06,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
905,27,4.6,12.297954,76.665169,12.387954,76.755169,18.26,82.0,21.05,79.81,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
839,35,4.7,19.055831,72.833984,19.145831,72.923984,26.75,44.0,23.19,57.85,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
466,31,4.8,17.431477,7.840035,17.541477,7.851035,21.01,64.0,27.48,58.4,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
126,39,4.6,19.866969,75.318894,19.996969,75.448894,16.68,82.0,32.26,137.89,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
469,26,4.9,17.426228,78.407495,17.536228,78.517495,21.01,64.0,22.59,52.05,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
831,23,4.2,19.254567,72.848923,19.364567,72.958923,26.06,49.0,35.56,148.72,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
287,26,4.8,11.003008,7.697544,11.133009,7.710544,25.18,73.0,24.82,54.7,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
382,22,4.9,30.372202,78.077151,30.502202,78.207151,8.2,82.0,58.67,25.57,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
491,38,4.6,2.275004,75.902847,2.288004,76.032847,17.14,54.0,28.87,95.78,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
452,30,4.7,17.424114,78.347554,17.554114,78.477554,21.19,65.0,30.66,67.7,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
159,36,5.0,12.934365,77.616155,13.064365,77.746155,19.17,93.0,28.15,60.65,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
232,35,4.8,13.086438,80.220672,13.196438,80.330672,26.36,87.0,26.35,59.7,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
379,33,4.4,30.327968,78.046106,30.457968,78.176106,6.77,80.0,35.72,91.2,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
878,28,3.8,19.103249,72.846749,19.163249,72.906749,26.69,44.0,15.62,99.44,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
245,33,4.8,13.054347,80.257221,13.184347,80.387221,26.4,73.0,28.99,127.06,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
257,32,3.7,13.064181,80.236442,13.144181,80.316442,26.4,88.0,21.6,110.53,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
601,36,4.6,26.913987,75.752891,26.983987,75.822891,18.84,68.0,21.55,86.14,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
473,21,4.9,1.745971,78.368855,1.753971,78.448855,21.14,65.0,22.49,57.15,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
676,23,5.0,9.985697,76.281128,10.095697,76.391128,23.9,88.0,30.29,50.9,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
131,26,4.6,12.933284,77.615428,13.043284,77.725428,19.49,93.0,25.11,95.61,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
986,30,4.2,18.530963,73.828972,18.620963,73.918972,18.8,65.0,19.44,61.35,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
171,26,4.9,12.975377,77.696664,13.055377,77.776664,19.42,93.0,23.73,97.14,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
446,39,4.6,17.433809,78.386744,17.563809,78.516744,21.08,65.0,30.47,118.94,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
179,21,4.6,12.913041,77.683237,13.023041,77.793237,19.52,93.0,24.77,105.94,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
271,20,4.1,13.049645,80.242268,13.119645,80.312268,26.43,88.0,20.64,98.64,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
400,21,5.0,15.561295,73.749478,15.691295,73.879478,25.86,60.0,27.01,93.78,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
257,31,4.1,13.064181,80.236442,13.144181,80.316442,26.4,88.0,21.6,107.19,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
454,27,4.6,17.438263,78.397865,17.548263,78.507865,21.03,64.0,26.8,107.31,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
430,34,4.6,17.428294,78.404423,17.538294,78.514423,21.06,64.0,24.11,99.78,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
487,39,4.4,17.483216,78.552111,17.593216,78.662111,21.33,67.0,28.06,89.44,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
521,34,3.4,22.751234,7.588949,22.881234,7.601949,17.22,53.0,31.11,99.03,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1099,24,4.8,21.149669,72.772629,21.279669,72.902629,22.85,43.0,25.4,86.89,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
164,39,4.6,12.935662,7.761413,13.045662,7.772413,19.45,93.0,25.27,103.69,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
177,32,4.9,12.972532,77.608179,13.102532,77.738179,18.98,93.0,30.05,61.6,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
266,29,4.9,13.026279,80.174568,13.156279,80.304568,26.32,88.0,37.64,59.5,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
180,29,4.6,12.913041,77.683237,13.043041,77.813237,19.2,93.0,29.57,120.94,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
442,22,4.1,17.411028,78.329645,17.521028,78.439645,21.21,65.0,23.87,96.03,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
980,24,4.4,18.636215,73.751081,18.726215,73.841081,18.86,65.0,22.96,51.05,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
620,20,5.0,26.469003,80.316344,26.609003,80.456344,19.97,56.0,29.63,98.39,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
832,29,4.6,19.254567,72.848923,19.334567,72.928923,26.93,48.0,26.84,116.53,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
152,22,4.8,12.906229,77.596791,13.016229,77.706791,19.67,93.0,21.16,92.61,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
826,29,4.6,19.221315,72.862381,19.351315,72.992381,26.54,49.0,54.46,18.51,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
